timestamp,x,y,z
1752065393450,-0.0044287695,0.019394957,0.06780599
1752065393469,-0.0129808765,0.018173227,0.060475614
1752065393488,-0.0044287695,0.0108428495,0.048258316
1752065393507,0.004123337,0.0010690134,0.04092794
1752065393526,0.018784093,-0.006261364,0.04459313
1752065393545,0.0151189035,-0.01725693,0.051923506
1752065393565,0.009010255,-0.01847866,0.04459313
1752065393584,0.029779658,-0.027030766,0.04459313
1752065393603,0.045662142,-0.041691523,0.048258316
1752065393622,0.038331766,-0.05146536,0.03970621
1752065393641,0.020005822,-0.056352276,0.037262753
1752065393660,0.005345067,-0.050243627,0.04092794
1752065393679,0.0151189035,-0.029474225,0.056810424
1752065393698,0.010231985,-0.009926553,0.07391464
1752065393717,-0.020311253,-0.008704823,0.07513637
1752065393736,-0.06551525,-0.020922119,0.04214967
1752065393756,-0.06307179,-0.025809037,0.021380268
1752065393775,-0.0019853106,-0.008704823,0.04214967
1752065393794,-0.027641632,-0.0013744457,0.064140804
1752065393813,-0.04963276,-1.527162E-4,0.06658426
1752065393832,-0.037415467,-1.527162E-4,0.058032155
1752065393851,-0.03619374,-0.008704823,0.06291907
1752065393870,-0.017867794,-0.022143848,0.06291907
1752065393889,0.012675445,-0.031917684,0.048258316
1752065393908,0.08353576,-0.038026333,0.06536253
1752065393927,0.1226311,-0.060017463,0.13500112
1752065393947,0.061544627,-0.11377356,0.19975278
1752065393966,0.031001387,-0.21517712,0.17043127
1752065393985,0.2924515,-0.28603745,-0.020158539
1752065394004,0.6699659,-0.36911505,0.025045456
1752065394023,0.755487,-0.44730574,0.031154104
1752065394042,0.59666216,-0.49739665,0.13622284
1752065394061,0.5441278,-0.5328268,0.1178969
1752065394080,0.6027708,-0.5401572,0.20219624
1752065394099,0.32177302,-0.59635675,0.31337363
1752065394118,-0.2451095,-0.6073523,0.456316
1752065394138,-0.7032581,-0.5707004,0.56260645
1752065394157,-0.84009176,-0.54382235,0.5479457
1752065394176,-0.6372847,-0.4998401,0.5894845
1752065394195,-0.3819432,-0.48517936,0.5894845
1752065394214,-0.40515608,-0.59391326,0.6383537
1752065394233,-0.77289665,-0.7832814,0.68111426
1752065394252,-0.8523091,-0.94332796,0.70921403
1752065394271,-0.6714931,-1.0093013,0.6725621
1752065394290,-0.23655738,-0.9127847,0.456316
1752065394309,0.22769985,-0.5157226,0.46242464
1752065394328,-0.16081016,-0.66355187,0.94256437
1752065394348,-0.75579244,-0.7686206,0.79229164
1752065394367,-0.7044798,-0.8810197,0.89125174
1752065394386,-0.20112723,-0.8810197,0.767857
1752065394405,0.26923865,-0.77106404,0.82650006
1752065394424,0.093309596,-0.7331905,0.8973604
1752065394443,-0.96715164,-0.8590286,0.8985821
1752065394462,-1.3348923,-0.94332796,0.8619302
1752065394481,-0.8034399,-0.9506583,0.8778127
1752065394500,-0.25732678,-0.84070265,0.9291253
1752065394519,-0.30130905,-0.7331905,0.9498947
1752065394539,-0.51144654,-0.65499973,0.97555107
1752065394558,-0.55298537,-0.54626584,0.9792162
1752065394577,-0.4320341,-0.41554075,0.9767728
1752065394596,-0.22800528,-0.3019199,0.98899007
1752065394615,-0.03252855,-0.19196425,1.0109812
1752065394634,0.10430516,-0.0820086,1.0464114
1752065394653,0.2215912,0.013286309,1.0818415
1752065394672,0.25579962,0.08536835,1.102611
1752065394691,0.1311832,0.13423753,1.1184934
1752065394710,0.016340632,0.17577635,1.1380411
1752065394730,0.066431545,0.20265439,1.1282673
1752065394749,0.19960007,0.20998476,1.084285
1752065394768,0.2716821,0.20387612,1.039081
1752065394787,0.05177079,0.3358229,1.0647373
1752065394806,-0.1754709,0.29672757,1.0170898
1752065394825,-0.09117157,0.31749696,0.95355994
1752065394844,0.11896592,0.3260491,0.9450078
1752065394863,0.10919208,0.25396705,0.8839213
1752065394882,-0.18035783,0.2283107,0.8289435
1752065394901,-0.47968158,0.18799363,0.7947351
1752065394921,-0.5224421,0.14645483,0.7812961
1752065394940,-0.23777911,0.13668099,0.77274394
1752065394959,0.31444263,0.13790272,0.77396566
1752065394978,0.69562227,0.10613775,0.75808316
1752065394997,0.5905535,0.053603385,0.7470876
1752065395016,0.33154687,0.03405571,0.7788526
1752065395035,0.33032513,0.021838415,0.8167262
1752065395054,0.502589,0.021838415,0.8619302
1752065395073,0.54534954,0.030390523,0.8692606
1752065395092,0.4402808,0.0707076,0.8790344
1752065395112,0.31322092,0.1244637,0.8790344
1752065395131,0.14217877,0.16111559,0.87292576
1752065395150,0.073761925,0.17577635,0.8619302
1752065395169,0.23014331,0.2686278,0.9437861
1752065395188,0.31566438,0.35048366,0.9645555
1752065395207,0.22403465,0.38347036,0.95844686
1752065395226,0.1262963,0.38957903,0.98899007
1752065395245,0.021227552,0.39568767,1.0280855
1752065395264,-0.081397735,0.45677415,1.0464114
1752065395283,-0.24022257,0.51541716,1.1001675
1752065395302,-0.44547313,0.5410735,1.1832451
1752065395322,-0.6458368,0.56306463,1.2944225
1752065395341,-0.87063503,0.5691733,1.3982695
1752065395360,-1.0624466,0.5923861,1.4850123
1752065395379,-1.1846195,0.6253728,1.5607595
1752065395398,-1.2835796,0.6717985,1.6401719
1752065395417,-1.444848,0.7304416,1.7208061
1752065395436,-1.4521782,0.75487614,1.7941098
1752065395455,-1.0490075,0.7279981,1.89307
1752065395474,-0.6055197,0.7170025,1.9627086
1752065395493,-0.39171705,0.72555465,2.0445645
1752065395513,-0.18035783,0.6950114,2.114203
1752065395532,0.11041381,0.7353285,2.1215334
1752065395551,0.43050694,0.7988584,2.2278237
1752065395570,0.5392409,0.868497,2.367101
1752065395589,0.37919432,0.87338394,2.489274
1752065395608,0.30955574,0.93324864,2.489274
1752065395627,0.45982847,1.1763729,2.44407
1752065395646,0.21792601,1.1409427,2.5992296
1752065395665,-0.5212204,0.74265885,2.9071054
1752065395684,-1.0844377,0.61193377,3.1025822
1752065395704,-1.1076505,0.5374083,3.0207264
1752065395723,-0.6653845,0.6168207,3.1233516
1752065395742,-0.5884155,0.68890274,3.3640323
1752065395761,-0.72280574,0.71211565,3.4984226
1752065395780,-0.6250674,0.615599,3.6193738
1752065395799,-0.47479466,0.55695593,3.7256644
1752065395818,-0.57741994,0.56306463,3.7427685
1752065395837,-1.0734421,0.6204859,3.6877906
