timestamp,x,y,z
1752065242841,0.07742711,0.09880738,-0.06291907
1752065242860,0.045662142,0.08536835,-0.029932374
1752065242879,0.06398808,0.062155493,-0.017715078
1752065242898,0.06276636,0.029168794,-0.03970621
1752065242917,0.020005822,0.0108428495,-0.059253883
1752065242936,-0.066736974,-0.003817905,-0.06169734
1752065242955,-0.10461059,0.002290743,-0.06536253
1752065242974,-0.08628465,-1.527162E-4,-0.06658426
1752065242994,-0.048411034,-0.0050396346,-0.06658426
1752065243013,-0.017867794,0.00962112,-0.055588696
1752065243032,-0.021532983,0.025503604,-0.010384701
1752065243051,-0.031306818,0.047494736,0.021380268
1752065243070,-0.0129808765,0.07925971,0.011606431
1752065243089,0.007788526,0.07925971,-0.0030543238
1752065243108,0.02367101,0.06704241,-0.0042760535
1752065243127,0.02611447,0.049938194,6.108648E-4
1752065243146,-0.023976443,0.014508039,0.033597562
1752065243165,-0.09483676,-0.0025961753,0.0971275
1752065243185,-0.14004076,0.008399391,0.14599667
1752065243204,-7.6358096E-4,0.13668099,0.13255766
1752065243223,-0.039858926,0.11102467,0.26328272
1752065243242,-0.12538,0.04016436,0.3329213
1752065243261,-0.22189663,0.114689864,0.38789913
1752065243280,-0.8168789,0.07803798,0.4147772
1752065243299,-1.5315907,-0.035582874,0.4074468
1752065243318,-1.8455752,-0.12843432,0.46242464
1752065243337,-1.6843069,-0.13332124,0.51618075
1752065243356,-1.2933534,-0.08811724,0.560163
1752065243376,-0.9598213,0.012064579,0.5894845
1752065243395,-0.9402736,0.082924895,0.6542362
1752065243414,-1.0038035,0.17455462,0.786183
1752065243433,-0.8816306,0.2490801,0.94256437
1752065243452,-0.55298537,0.31505352,1.079398
1752065243471,-0.20601414,0.4054615,1.188132
1752065243490,0.05665771,0.47021317,1.2760966
1752065243509,0.15073088,0.5056433,1.3457351
1752065243528,0.1556178,0.51175195,1.3860521
1752065243547,0.15683953,0.5129737,1.4239258
1752065243567,0.105526894,0.47265664,1.4495821
1752065243586,0.084757484,0.42745262,1.486234
1752065243605,0.13729186,0.41890052,1.5228859
1752065243624,0.1434005,0.42134398,1.5216641
1752065243643,0.07987057,0.41890052,1.5082251
1752065243662,0.032223117,0.4176788,1.4886775
1752065243681,0.018784093,0.4225657,1.4520255
1752065243700,0.046883874,0.4225657,1.4055998
1752065243719,0.06276636,0.42012227,1.3750566
1752065243738,0.05665771,0.42012227,1.3628393
1752065243757,0.012675445,0.42500916,1.3384048
1752065243777,-0.09728022,0.3969094,1.273653
1752065243796,-0.20723587,0.3602575,1.2125666
1752065243815,-0.2414443,0.32482734,1.1636974
1752065243834,-0.16936226,0.29550585,1.1172717
1752065243853,-0.05818487,0.3016145,1.0549635
1752065243872,-0.09605849,0.3016145,0.9816597
1752065243891,-0.23900084,0.2698495,0.90835595
1752065243910,-0.3404044,0.25030184,0.8179479
1752065243929,-0.35139996,0.23930627,0.72753996
1752065243948,-0.29031348,0.22953244,0.64568406
