timestamp,x,y,z
1750849503081,2.925824,6.122037,7.192825
1750849503100,0.7579266,11.051251,8.149954
1750849503119,2.801397,9.428918,6.2404814
1750849503139,1.2939188,4.8586264,5.709275
1750849503158,5.6440706,3.4372897,5.168497
1750849503178,2.6195426,5.629115,6.862615
1750849503197,1.7198412,6.1028943,7.63789
1750849503216,3.3373895,5.844469,6.719046
1750849503236,4.768297,5.6386867,6.6185474
1750849503255,4.002594,5.9497533,6.7669024
1750849503275,2.748755,5.48076,6.666404
1750849503294,3.9978085,5.471189,6.6185474
1750849503314,5.3473606,6.279963,6.8578296
1750849503333,5.0219364,5.7152567,7.618747
1750849503353,5.0793643,4.7772703,7.881958
1750849503372,5.352146,4.1647077,8.12124
1750849503392,5.151149,4.308277,8.355737
1750849503411,4.107878,4.475775,8.413164
1750849503431,4.241876,4.0067816,7.164111
1750849503450,5.6297135,5.3850474,6.422336
1750849503470,5.89771,6.8925257,6.838687
1750849503489,4.371089,7.18445,7.9633136
1750849503509,2.71047,5.346762,8.374879
1750849503528,2.9545379,3.2506495,7.1018977
1750849503548,4.3519464,3.6335013,5.871987
1750849503567,5.0602217,5.6530433,6.3744793
1750849503587,4.7730827,7.6390862,7.8053875
1750849503606,3.9595232,7.4715886,8.571091
1750849503626,4.127021,4.4231324,7.460821
1750849503645,5.352146,3.0161529,6.4414787
1750849503665,5.514858,4.159922,6.7429743
1750849503684,4.8448677,6.7728844,7.881958
1750849503704,4.4859443,7.8352976,8.590233
1750849503723,4.5338006,6.710671,8.183454
1750849503742,4.4859443,4.5284166,7.1545396
1750849503762,4.390231,3.5856447,6.3601227
1750849503781,3.7920256,3.8344984,6.4271216
1750849503801,3.074179,5.150551,6.786045
1750849503820,3.0263224,6.2321067,7.192825
1750849503840,3.0502508,6.346962,7.422536
1750849503859,2.7966115,5.7870417,7.3746796
1750849503879,2.8875387,5.3276196,6.991828
1750849503898,3.1603205,4.983053,6.948757
1750849503918,2.748755,4.8969116,7.001399
1750849503937,2.0739791,4.7485566,6.74776
1750849503957,1.0785648,4.442275,6.4701924
1750849503976,-0.48155555,4.1312084,7.058827
1750849503996,-2.4388845,3.958925,7.987242
1750849504015,-3.9750767,4.341777,8.432307
1750849504035,-3.6161532,4.9639106,8.504091
1750849504054,-2.5345974,4.820341,9.083155
1750849504074,-2.649453,4.447061,9.470792
1750849504093,-2.85045,3.6670008,9.887143
1750849504112,-2.6111677,3.5234313,10.298709
1750849504131,-1.7210377,3.3894334,9.887143
1750849504150,-0.70648086,2.0398812,9.360723
1750849504170,-0.232702,-0.59700924,8.513663
1750849504189,0.8249256,-2.5256243,7.82453
1750849504208,1.5858432,-3.6023946,6.9535427
1750849504227,1.9639091,-4.1288157,7.7001033
1750849504246,1.7533408,-4.0091743,7.436893
1750849504265,0.29850462,-4.9519463,8.2456665
1750849504284,0.1692922,-5.2773705,8.178668
1750849504303,-1.0366904,-5.918647,8.71466
1750849504322,0.5808577,-6.009574,7.652247
1750849504341,1.1647065,-6.4498534,6.5659056
1750849504361,1.4470595,-5.770292,7.7240314
1750849504380,0.7435696,-5.4687963,7.312466
1750849504399,-2.1661026,-5.3587265,8.04467
1750849504418,-0.63948184,-6.526424,8.068598
1750849504437,1.561915,-6.1387863,7.489535
1750849504456,2.4711876,-5.1385865,8.575876
1750849504475,3.5814574,-5.5166526,7.9154572
1750849504494,2.8875387,-2.71705,6.135197
1750849504513,2.1314068,0.0011964113,6.3314085
1750849504532,2.6482565,-2.4011974,5.6709895
1750849504552,1.5092729,-8.096115,4.398008
1750849504571,2.7870402,-10.120443,4.718646
1750849504590,4.0073795,-8.426325,5.0919266
1750849504609,2.8061829,-5.7990055,5.5465627
1750849504628,2.0691934,-5.430511,6.005985
1750849504647,0.6047859,-7.493124,6.5946193
1750849504666,0.068793654,-8.660822,6.9248285
1750849504685,-0.77826554,-6.8853474,7.834101
1750849504704,-0.232702,-5.1050873,8.752945
1750849504723,-1.9124635,-6.1435723,8.590233
1750849504743,-3.0035906,-7.813762,9.705289
1750849504762,-2.0703897,-7.4213395,10.34178
1750849504781,-1.811965,-8.038688,9.786645
1750849504800,-3.0610185,-8.76132,8.891729
1750849504819,-2.1996021,-9.775877,8.781659
1750849504838,-1.9124635,-11.867204,7.2358956
1750849504857,-3.1280174,-14.126028,5.919843
1750849504876,-2.6925237,-15.906288,5.5274205
1750849504895,-3.5539398,-15.547365,5.9437714
1750849504914,-5.81755,-16.432709,4.9770713
1750849504934,-7.1527452,-16.719849,1.282553
1750849504953,-5.401199,-15.3702965,-1.5218352
1750849504972,-4.6689954,-13.393825,-2.8666015
1750849504991,-7.0953174,-17.877974,-2.9240294
1750849505010,-8.621938,-19.84966,-2.536392
1750849505029,-8.985647,-17.308483,-2.4358935
1750849505048,-6.8225355,-12.829119,-4.9052863
1750849505067,-2.5345974,-11.32164,-8.006385
1750849505086,-2.1230319,-11.063215,-10.9352
1750849505105,-5.0709896,-9.010174,-10.380065
1750849505125,-4.9609194,-8.349754,-8.34138
1750849505144,-3.6161532,-7.938189,-7.408179
1750849505163,-1.6013966,-4.2963133,-8.116454
1750849505182,-3.4055848,-4.5020957,-7.3603225
1750849505201,-1.3094722,-2.1571295,-8.140383
1750849505220,1.4279169,-2.477768,-9.442079
1750849505239,1.1407782,-1.477568,-9.178867
1750849505258,0.293719,1.4751751,-8.571091
1750849505277,0.6047859,4.336991,-7.159325
1750849505296,1.3800604,5.7152567,-8.035098
1750849505316,4.71087,7.7347994,-8.896515
1750849505335,7.9507513,11.2139635,-9.997213
1750849505354,9.463016,10.93161,-11.016556
1750849505373,11.176276,8.122437,-14.289937
1750849505392,11.090135,14.587843,-16.266409
1750849505411,6.1657057,13.061222,-7.7479596
1750849505430,4.0887356,6.0215383,-8.705089
1750849505449,7.5439715,-2.5543382,-11.274981
1750849505468,6.9361944,-4.698307,-12.303894
1750849505487,2.2223341,-2.9515467,-9.221938
1750849505507,3.720241,-5.5453663,-1.8041883
1750849505526,2.1649063,-5.4257255,4.3501515
1750849505545,15.301502,-1.6498512,-7.288538
1750849505564,17.718254,5.686543,-2.928815
1750849505583,13.521242,3.0640094,-0.79441714
1750849505602,14.598013,-3.5353954,-4.206582
1750849505621,15.416358,-8.187042,-3.2925239
1750849505640,16.411772,-5.9760747,-4.082155
1750849505659,18.914665,-5.143372,-6.7764735
1750849505678,14.377873,-5.6267223,-5.197211
1750849505698,10.750354,-8.1679,-4.0965123
1750849505717,7.663613,-3.7794633,0.11964113
1750849505736,7.64447,-3.731607,2.5028925
1750849505755,6.5294147,4.772485,3.1680973
1750849505774,-3.8793638,-0.54436713,4.685147
1750849505793,-10.832907,-4.7222357,10.107283
1750849505812,-9.425926,-9.32124,12.232109
1750849505831,1.1790633,-12.661621,10.336994
1750849505850,6.189634,-7.914261,8.279166
1750849505869,4.6725845,-2.7074788,8.810373
1750849505889,0.9637093,0.6664011,10.413564
1750849505908,-2.9222345,-1.8364913,9.647861
1750849505927,0.73399836,-3.31047,9.432507
1750849505946,-0.4336991,-1.329213,9.772287
1750849505965,1.0642079,-1.5780666,9.848858
1750849505984,1.3704891,-1.5062819,9.743574
1750849506003,1.8203398,-3.042474,9.686146
1750849506022,2.9353952,-0.8554341,9.638289
1750849506041,0.79142606,1.2215359,10.255638
1750849506060,0.6765706,-2.1188445,10.461421
1750849506080,0.7052845,-2.1667008,10.49492
1750849506099,1.3082758,-1.0133604,10.973485
1750849506118,1.0785648,0.13519448,10.949556
1750849506137,0.3272185,-0.73579293,11.069198
1750849506156,1.5284154,-0.38644084,10.423136
1750849506175,0.74835527,-0.9846465,10.547563
1750849506194,0.76271224,-0.5395815,10.9352
1750849506213,0.8105687,-0.69272214,10.959127
1750849506232,0.49471608,0.90089774,11.576476
1750849506251,0.69571316,1.3842479,11.691332
1750849506271,0.48993045,2.0350957,11.906686
1750849506290,0.63828546,0.8578269,11.691332
1750849506309,-0.26620153,0.99661064,11.504691
1750849506328,0.657428,1.6474584,11.767901
1750849506347,0.4229314,4.0977087,11.877972
1750849506366,0.93978107,4.5188456,11.944971
1750849506385,0.78664047,3.9637108,12.911671
1750849506404,0.39421752,3.8057845,12.658031
1750849506423,0.55692947,4.8251266,12.241681
1750849506442,0.85842514,4.8681974,12.423535
1750849506462,0.054436713,4.944768,12.069397
1750849506481,1.3944174,4.6432724,11.107483
1750849506500,0.91585284,3.8440695,10.131211
1750849506519,1.6815561,4.1168513,9.690931
1750849506538,1.628914,3.542574,7.5326056
1750849506557,1.925624,1.5421742,5.45085
1750849506576,2.748755,2.8295128,3.818945
1750849506595,2.7152555,3.0448668,3.5509489
1750849506614,0.87278205,4.3944187,3.7806597
1750849506633,2.437688,1.5278172,3.9960139
1750849506653,1.7676977,-0.54436713,5.0105705
1750849506672,-0.02213361,-0.5395815,6.0394845
1750849506691,0.8919246,0.82911307,5.9581285
1750849506710,0.34157544,1.5804594,6.087341
1750849506729,-0.055633128,2.609373,6.5946193
1750849506748,0.15014961,4.0737805,6.465407
1750849506767,0.97806627,3.1310084,6.2883377
1750849506786,2.059622,2.92044,6.5084777
1750849506805,1.9351953,2.8917263,6.7908306
1750849506824,2.9306095,4.2795634,6.9056864
1750849506844,3.370889,5.662615,7.580462
1750849506863,3.5671003,4.322634,7.580462
1750849506882,3.6340995,5.2893343,7.274181
1750849506901,2.6243281,4.662415,7.8436728
1750849506920,1.5667006,4.6097727,8.34138
1750849506939,-1.7114664,1.7288144,9.15494
1750849506958,-1.5200406,3.9541395,9.896714
1750849506977,-0.47676992,3.7339997,10.485349
1750849506996,-0.59641105,3.8297126,10.863415
1750849507015,-2.1708884,3.0448668,11.533405
1750849507035,-3.9798622,2.6620152,12.701102
1750849507054,-4.3962135,3.0783663,13.557734
1750849507073,-3.3433714,3.4516466,14.170296
1750849507092,-2.3288147,4.1312084,14.313865
1750849507111,-1.2903296,4.4662037,14.490934
1750849507130,-0.9696914,5.375476,13.974084
1750849507149,-1.1228321,5.456832,13.490734
1750849507168,-1.8263218,5.389833,13.730017
1750849507187,-1.8550358,5.2845488,13.663017
1750849507206,-1.4673985,5.2127643,12.480963
1750849507226,-0.8739785,5.5908303,11.97847
1750849507245,-0.8883354,5.6243296,11.571691
1750849507264,-0.52941203,6.337391,11.571691
1750849507283,-0.7686943,6.634101,11.30848
1750849507302,0.09272188,6.1651077,10.284351
1750849507321,0.72442704,5.3994045,8.513663
1750849507340,1.0307083,3.3990045,6.498906
1750849507359,0.37986058,3.2554352,4.666004
1750849507378,0.51864433,4.054638,4.0295134
1750849507397,-0.5485546,5.0596237,4.536792
1750849507417,0.07836494,5.6099725,3.2590244
1750849507436,1.6002002,3.824927,2.3928227
1750849507455,0.61914283,2.178665,3.4217365
1750849507474,-0.18005991,1.719243,4.101298
1750849507493,0.40857446,4.1407795,4.479364
1750849507512,0.7579266,4.068995,4.685147
1750849507531,0.24107689,4.51406,4.9531426
1750849507550,1.9782661,4.025924,4.85743
1750849507569,2.169692,4.0354953,5.1876397
1750849507588,2.2558336,4.0498524,5.2402816
1750849507608,3.9547377,4.4135613,5.163711
1750849507627,4.074379,5.3419766,5.8241305
1750849507646,3.313461,4.4614177,6.6759753
1750849507665,3.9164524,5.5669017,6.8578296
1750849507684,3.3469608,6.835098,6.4127645
1750849507703,1.3752748,5.2366924,7.259824
1750849507722,0.3367898,5.21755,8.52802
1750849507741,-0.43848476,4.5284166,9.571291
1750849507760,0.25543383,6.658029,10.246066
1750849507779,-0.6969096,5.0979085,10.12164
1750849507799,-1.204188,4.0977087,10.63849
1750849507818,-2.702095,3.676572,11.499906
1750849507837,-3.4151561,3.9637108,12.634104
1750849507856,-3.5730824,4.0737805,13.27538
1750849507875,-1.8023937,5.6386867,12.887743
1750849507894,0.18843478,5.078766,12.30868
1750849507913,-0.18005991,4.9495535,11.801401
1750849507932,-0.8069794,5.77747,12.38525
1750849507951,-0.50069815,6.122037,12.806387
1750849507970,-1.041476,6.323034,13.079168
1750849507990,-0.055633128,5.8827543,12.768102
1750849508009,-0.49112684,5.538188,12.093326
1750849508028,0.37986058,5.8636117,10.954342
1750849508047,-0.089132644,6.1794643,10.499705
1750849508066,-0.055633128,6.6245294,9.767502
1750849508085,0.19800608,6.6963143,9.403793
1750849508104,0.41814575,7.476374,9.796216
1750849508123,-0.21834506,7.773084,10.04507
1750849508142,3.045465,10.500902,10.131211
1750849508161,4.71087,10.974681,5.948557
1750849508181,1.6624135,8.955139,7.3459654
1750849508200,1.9543378,-2.8462625,4.7569313
1750849508219,3.571886,-6.502496,1.875973
1750849508238,-0.6011967,-4.2771707,0.8279166
1750849508257,1.3657036,0.14476576,2.3928227
1750849508276,4.222734,5.10748,4.005585
1750849508295,3.49053,4.877769,4.316652
1750849508314,2.571686,-0.75493556,3.4121652
1750849508333,3.5048869,-2.5208387,3.3212378
1750849508352,1.9160527,-3.8751762,4.833502
1750849508372,1.2987045,-3.257828,5.2546387
1750849508391,2.0261226,-4.430311,4.6564326
1750849508410,3.7106698,-5.1625147,5.072784
1750849508429,5.9120665,-2.4921248,5.704489
1750849508448,7.137192,0.025124637,7.23111
1750849508467,5.9359946,-2.4969103,7.274181
1750849508486,5.825925,-4.0235314,6.771688
1750849508505,5.4574304,-3.635894,6.350551
1750849508524,4.7395835,-5.3156557,6.029913
1750849508543,2.1457636,-5.703293,8.19781
1750849508563,1.6384853,-2.6548367,8.953942
1750849508582,0.4229314,0.058624156,11.629118
1750849508601,0.49471608,-2.3629124,10.284351
1750849508620,1.265205,-4.061816,11.748759
1750849508639,-0.85483587,-1.1282159,12.591033
1750849508658,-1.4913267,-3.0041888,11.806187
1750849508677,-0.9984053,-4.894519,11.796616
1750849508696,0.8775677,-2.1140587,12.040684
1750849508715,1.0163515,-3.0041888,12.729816
1750849508734,0.37507495,-2.396412,12.485748
1750849508754,-0.56769717,-0.27158538,12.9021
