timestamp,x,y,z
1752064950600,-0.08994984,-0.01970039,-0.009162972
1752064950619,-0.14370593,-0.022143848,0.0018325944
1752064950639,-0.05574141,-0.0013744457,0.032375835
1752064950658,0.041996952,0.016951498,0.023823727
1752064950678,0.016340632,0.004734202,0.009162972
1752064950697,-0.05329795,-0.0074830935,0.023823727
1752064950717,-0.08872811,-0.003817905,0.06291907
1752064950736,-0.067958705,0.008399391,0.07269291
1752064950756,0.017562363,0.020616686,0.053145237
1752064950775,0.055435978,0.020616686,0.034819294
1752064950795,0.004123337,0.00962112,0.018936807
1752064950814,-0.074067354,-0.008704823,0.011606431
1752064950834,-0.11194097,-0.016035201,0.017715078
1752064950853,-0.12171481,-0.031917684,0.011606431
1752064950873,-0.07284562,-0.034361143,0.010384701
1752064950892,-0.044745844,-0.030695954,0.023823727
1752064950912,-0.041080657,-0.029474225,0.018936807
1752064950931,-0.05818487,-0.023365578,0.011606431
1752064950951,-0.09850194,-0.028252495,6.108648E-4
1752064950970,-0.075289086,-0.01970039,-0.0018325944
1752064950989,-0.025198173,-0.009926553,-0.007941242
1752064951009,0.005345067,0.004734202,-0.017715078
1752064951028,0.02367101,0.025503604,-0.01282816
1752064951048,0.05421425,0.058490302,0.034819294
1752064951067,0.07987057,0.082924895,0.059253883
1752064951087,0.105526894,0.108581215,0.07269291
1752064951106,0.1018617,0.13668099,0.09957096
1752064951126,0.14095704,0.16355905,0.16065744
1752064951145,0.30100363,0.26374087,0.20219624
1752064951165,0.4366156,0.36147922,0.22174391
1752064951184,0.6553052,0.57894707,0.16554436
1752064951204,0.6210968,0.61315554,0.27794346
1752064951223,-0.016646065,0.3969094,0.47586367
1752064951243,-0.69470596,0.1574504,0.5259546
1752064951262,-0.9683734,0.114689864,0.66401
1752064951282,-0.9598213,0.12079851,0.754418
1752064951301,-1.0294598,0.12568542,0.81916964
1752064951321,-1.2884666,0.052381653,0.8668171
1752064951340,-1.557247,-0.06368265,0.916908
1752064951360,-1.7319543,-0.16630794,0.9694424
1752064951379,-1.6354377,-0.2762636,0.96822065
1752064951399,-1.4680607,-0.36056295,0.93889916
1752064951418,-1.3837614,-0.41187558,0.93767744
1752064951438,-1.5071561,-0.491288,0.903469
1752064951457,-1.6195552,-0.5584831,0.8362739
1752064951476,-1.4033091,-0.6183479,0.72631824
1752064951496,-0.73013616,-0.63056517,0.59437144
1752064951515,-0.050854493,-0.56703526,0.51740247
1752064951535,0.034666575,-0.49739665,0.46975502
1752064951554,-0.25488332,-0.4998401,0.43676832
1752064951573,-0.35506517,-0.53404856,0.3817905
1752064951592,-0.017867794,-0.4790707,0.33902994
1752064951611,0.6210968,-0.32146758,0.28405213
1752064951630,1.1806489,-0.12843432,0.1838703
1752064951650,1.4433208,0.023060145,0.12156209
1752064951669,1.2954915,0.102472566,0.11423171
1752064951688,0.91797704,0.12812889,0.13988803
1752064951707,0.5844449,0.2075413,0.2131918
1752064951726,0.40973756,0.33704466,0.19120067
1752064951745,0.36942047,0.45310894,0.1875355
1752064951764,0.21914774,0.63025975,0.2083049
1752064951783,0.02611447,0.71089387,0.36102107
1752064951802,-0.019089524,0.78786284,0.47097674
1752064951821,0.031001387,0.82573646,0.45142907
1752064951840,0.02367101,0.88315773,0.53328496
1752064951860,-0.170584,0.90270543,0.5540544
1752064951879,-0.29275694,0.7658717,0.6090322
1752064951898,-0.43447757,0.49953467,0.5723803
1752064951917,-0.5432115,0.3065014,0.5503892
1752064951936,-0.75212723,0.1989892,0.44532043
1752064951955,-0.8034399,0.11346813,0.32192573
1752064951974,-0.5676461,0.03405571,0.18142684
1752064951993,-0.40882125,-0.06368265,0.0030543238
1752064952012,-0.3990474,-0.028252495,-0.11300998
1752064952031,-0.27687445,-0.056352276,-0.23396121
1752064952051,-0.099723674,-0.17119485,-0.35246897
1752064952070,0.1763872,-0.26160285,-0.3573559
1752064952089,0.33521205,-0.2603811,-0.43799004
1752064952108,0.75304353,-0.22983788,-0.40500334
1752064952127,1.3626866,-0.1357647,-0.36835146
1752064952146,1.7206534,-0.006261364,-0.3781253
1752064952165,1.7511966,0.0108428495,-0.2999346
1752064952184,1.4946334,0.00962112,-0.30115634
1752064952203,1.261283,0.059712034,-0.18875721
1752064952222,1.0877974,0.13668099,-0.076358095
1752064952242,1.2576178,0.17333288,0.20708317
1752064952261,1.5593851,0.18921536,0.40133816
1752064952280,1.5801544,0.15500695,0.4331031
1752064952299,1.2722787,0.13545926,0.4807506
1752064952318,0.82268214,0.09269873,0.6212495
1752064952337,0.4818196,-0.08567379,0.88758653
1752064952356,0.1385136,-0.27870706,0.93523395
1752064952375,0.14095704,-0.40576693,1.0464114
1752064952394,0.5111411,-0.4497492,1.097724
1752064952413,0.74204797,-0.49617493,1.1478149
1752064952433,0.85566884,-0.59513503,1.4129303
1752064952452,0.66507906,-0.640339,1.6707152
1752064952471,0.35964665,-0.6672171,1.8588616
1752064952490,0.66507906,-0.5829177,2.0677774
1752064952509,1.1745403,-0.4338667,2.273028
1752064952528,1.090241,-0.31902415,2.6761985
1752064952547,1.1195624,-0.3911062,3.1905468
1752064952566,2.4573562,-0.30314165,3.939467
1752064952585,3.7719374,-0.08567379,4.398837
1752064952604,3.6680903,0.28451028,4.701826
1752064952624,3.0169084,0.4555524,4.880199
1752064952643,2.7359107,0.7304416,5.1111054
1752064952662,2.955822,1.2460114,5.1538663
1752064952681,2.8458662,1.7139338,4.8936377
1752064952700,2.423148,1.9228497,4.834995
1752064952719,1.9185735,2.119548,4.946172
1752064952738,1.1146755,2.1061091,4.8447685
1752064952757,0.6003274,2.052353,4.7262607
1752064952776,0.098196514,2.0181446,4.797121
1752064952795,-0.22556181,1.7921245,5.034137
1752064952814,0.05299252,1.5380048,5.3212433
1752064952834,0.30344707,1.3278673,5.3786645
1752064952853,0.0481056,1.0676389,5.447081
1752064952872,-0.54809844,0.72677636,5.4678507
1752064952891,-1.3287836,0.3810269,5.4629636
1752064952910,-2.4857614,0.14645483,5.429977
1752064952929,-3.504684,0.06093376,5.394547
1752064952948,-4.385551,-0.04535671,5.3359036
1752064952967,-4.6274533,-0.2603811,5.0756755
1752064952986,-5.3311696,-0.47662723,4.6602874
1752064953005,-7.426436,-0.5719221,4.1764827
1752064953025,-9.879669,-0.64522594,3.410458
1752064953044,-9.61211,-0.30680683,2.54303
1752064953063,-5.9505863,0.8465059,1.888183
1752064953082,-1.6500984,2.4652975,0.80573064
1752064953101,1.284496,3.9912376,-0.9633338
1752064953120,2.1910193,4.622872,-2.4990478
1752064953139,0.8984294,3.8153088,-3.3322673
1752064953158,-0.10338886,2.951546,-3.2455246
1752064953177,0.79336065,2.6009095,-2.6810856
1752064953196,1.293048,2.5276058,-1.9126177
1752064953216,2.083507,2.6766567,-0.903469
1752064953235,2.4475825,2.8464773,-0.08735366
1752064953254,2.291201,3.299739,0.5894845
1752064953273,2.178802,3.5660758,1.0244203
1752064953292,2.0468552,3.8030913,1.3921608
1752064953311,1.514181,3.61128,1.6328416
1752064953330,1.4726423,3.303404,1.7904446
1752064953349,1.6998839,3.0920448,1.9052873
1752064953368,1.3028219,2.7670648,1.9077307
1752064953387,0.52946705,2.3076944,1.82954
1752064953407,-0.14126249,1.8018984,1.7146975
1752064953426,-0.1999055,1.4292709,1.6902628
1752064953445,-0.3281871,1.2325724,1.6633848
1752064953464,-0.7032581,0.9980003,1.5851941
1752064953483,-0.64828026,0.7316633,1.5289946
1752064953502,-0.3037525,0.3675879,1.4898992
1752064953521,0.23014331,0.41645706,1.4520255
1752064953540,0.6357575,0.49342602,1.4031564
1752064953559,0.8019127,0.5374083,1.2186753
1752064953578,0.7921389,0.4958695,1.0537417
1752064953598,0.66019213,0.3969094,0.9950987
1752064953617,0.41951138,0.14156792,0.8484912
1752064953636,0.33643377,0.09880738,0.8497129
1752064953655,0.48548478,0.11957678,0.7703005
1752064953674,0.56611896,0.15378521,0.7373138
1752064953693,0.48059785,0.059712034,0.6517927
1752064953712,0.17883067,-0.028252495,0.58215415
1752064953731,-0.03375028,-0.025809037,0.5699368
1752064953750,-0.017867794,0.00962112,0.5772672
1752064953769,0.24846925,-0.013591741,0.44532043
1752064953788,0.46105018,0.046273008,0.3365865
1752064953808,0.1226311,-0.028252495,0.2864956
1752064953827,-0.3990474,-0.22006404,0.19486587
1752064953846,-0.38072148,-0.22861615,0.14477496
1752064953865,-0.14370593,-0.15897755,0.0971275
1752064953884,-0.2084576,-0.19440772,0.033597562
1752064953903,-0.38438666,-0.19074252,0.058032155
1752064953922,-0.6385064,-0.20540328,0.15210533
1752064953941,-0.979369,-0.3019199,0.27183482
1752064953960,-1.2408191,-0.41187558,0.34025168
1752064953979,-1.317788,-0.40576693,0.46242464
1752064953999,-1.4008657,-0.3923279,0.5772672
1752064954018,-1.6110032,-0.4741838,0.5931497
1752064954037,-1.67942,-0.51083565,0.605367
1752064954056,-1.6012293,-0.5658135,0.64812756
1752064954075,-1.3165663,-0.6330086,0.6860011
1752064954094,-1.0477858,-0.64278245,0.71410096
1752064954113,-0.85475254,-0.7014255,0.71410096
1752064954132,-0.2328922,-0.67943436,0.77274394
1752064954151,0.5209149,-0.6733257,0.8277218
1752064954170,1.1806489,-0.67943436,0.87536925
1752064954190,1.1659882,-0.8101594,0.83993906
1752064954209,0.7921389,-0.8969022,0.8338304
1752064954228,0.38774642,-1.0337359,0.8484912
1752064954247,0.09086613,-1.223104,0.6493493
1752064954266,0.22892158,-1.3391683,0.5845976
1752064954285,0.38041604,-1.5163192,0.5564978
1752064954304,0.10063997,-1.7508912,0.40989026
1752064954323,0.46715885,-2.0673192,0.17898338
1752064954342,1.1244494,-2.0514367,0.21563527
1752064954361,1.2331833,-2.0697627,0.1802051
1752064954381,0.6663008,-2.2383614,-0.049480047
1752064954400,0.3205513,-2.3385432,-0.31093016
1752064954419,0.32788166,-2.397186,-0.47464192
1752064954438,0.5392409,-2.5804455,-0.87292576
1752064954457,1.1476622,-2.5230243,-1.111163
1752064954476,1.3895646,-2.4081817,-1.4080433
1752064954495,0.936303,-2.3617558,-1.6242894
1752064954514,0.48426306,-2.4277294,-1.8222096
1752064954533,0.93874645,-2.3605342,-2.028682
1752064954552,1.7157664,-2.1980443,-2.2107196
1752064954572,1.6168064,-1.9915719,-2.3609924
1752064954591,1.0413717,-1.7398956,-2.5711298
1752064954610,0.70783955,-1.6323835,-2.7702718
1752064954629,1.3345869,-1.5358667,-2.9571965
1752064954648,2.0358596,-1.2768601,-2.9388704
1752064954667,2.3400702,-1.1217004,-2.8826709
1752064954686,2.210567,-1.1070397,-2.8411322
1752064954705,2.4048219,-1.1302526,-2.7678282
1752064954724,3.3223407,-1.1204787,-2.5674646
