timestamp,x,y,z
1750851751439,1.7054844,8.730213,6.546763
1750851751458,2.1984057,7.5625157,5.5657053
1750851751477,2.1649063,8.045866,5.9007006
1750851751496,2.0931215,8.021938,6.1399827
1750851751515,1.8346968,6.9786673,6.005985
1750851751534,1.5762719,6.9786673,6.0155563
1750851751553,2.0787647,7.4907312,5.790631
1750851751572,1.8921245,7.773084,5.56092
1750851751591,1.9447666,7.6773715,5.465207
1750851751611,1.643271,7.031309,5.45085
1750851751630,1.7724833,6.9786673,5.383851
1750851751649,2.1649063,7.3375907,5.369494
1750851751668,2.1218355,7.749156,5.3647084
1750851751687,2.0644078,7.7108707,5.4556355
1750851751706,1.8586249,7.351948,5.6470613
1750851751725,1.7533408,7.036095,5.5800624
1750851751744,1.925624,7.170093,5.5704913
1750851751763,1.9830518,7.792227,5.7762737
1750851751782,1.9351953,7.9357963,5.85763
1750851751802,1.9064814,7.615158,5.8241305
1750851751821,1.8729819,7.375876,5.74756
1750851751840,1.8825532,7.7108707,5.800202
1750851751859,1.9543378,7.7108707,5.7667027
1750851751878,1.8777676,7.4380894,5.6853466
1750851751897,2.0452652,7.3232336,5.680561
1750851751916,1.8442681,7.4476604,5.7667027
1750851751935,1.911267,7.452446,5.709275
1750851751954,1.9974087,7.5960155,5.704489
1750851751973,1.9686948,7.6630144,5.6327047
1750851751993,1.8634106,7.1892357,5.3312087
1750851752012,1.8299111,7.021738,5.2737813
1750851752031,1.8346968,7.3663044,5.3359947
1750851752050,1.7389839,7.4859457,5.2546387
1750851752069,1.8634106,7.385447,5.1924253
1750851752088,1.561915,7.2179494,5.15414
1750851752107,1.0977074,6.969096,5.0440702
1750851752126,1.1312069,6.600601,5.005785
1750851752145,1.2125629,6.4331036,4.9866424
1750851752164,0.8153543,6.8542404,5.0009995
1750851752184,1.5044873,6.519245,4.800002
1750851752203,1.5762719,6.849455,5.144569
1750851752222,1.0929217,7.548159,5.8337016
1750851752241,0.85842514,6.3517475,5.7810597
1750851752260,0.97806627,6.2751775,6.2404814
1750851752279,1.3082758,7.07438,6.7764735
